;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
6935,0.03771,-0.227209,2.94556
6936,0.03772,-0.222448,2.94397
6937,0.03773,-0.220861,2.94397
6938,0.03774,-0.217686,2.93921
6939,0.03775,-0.214512,2.93921
6940,0.03776,-0.212925,2.93921
6941,0.03777,-0.209751,2.93604
6942,0.03778,-0.209751,2.93604
6943,0.03779,-0.20499,2.93445
6944,0.0378,-0.200229,2.93445
6945,0.03781,-0.200229,2.93127
6946,0.03782,-0.195468,2.93127
6947,0.03783,-0.193881,2.92969
6948,0.03784,-0.190707,2.9281
6949,0.03785,-0.187533,2.9281
6950,0.03786,-0.187533,2.92651
6951,0.03787,-0.182771,2.92493
6952,0.03788,-0.181184,2.92175
6953,0.03789,-0.176423,2.92017
6954,0.0379,-0.173249,2.91699
6955,0.03791,-0.171662,2.91699
6956,0.03792,-0.168488,2.91223
6957,0.03793,-0.165314,2.91223
6958,0.03794,-0.165314,2.90747
6959,0.03795,-0.160553,2.90747
6960,0.03796,-0.160553,2.90271
6961,0.03797,-0.154205,2.89953
6962,0.03798,-0.15103,2.89636
6963,0.03799,-0.15103,2.8916
6964,0.038,-0.146269,2.89001
6965,0.03801,-0.144682,2.88366
6966,0.03802,-0.141508,2.8789
6967,0.03803,-0.138334,2.87414
6968,0.03804,-0.136747,2.86779
6969,0.03805,-0.131986,2.86144
6970,0.03806,-0.128812,2.8551
6971,0.03807,-0.125638,2.84716
6972,0.03808,-0.124051,2.83923
6973,0.03809,-0.120877,2.8297
6974,0.0381,-0.11929,2.81859
6975,0.03811,-0.116115,2.80907
6976,0.03812,-0.114528,2.79479
6977,0.03813,-0.109767,2.78209
6978,0.03814,-0.10818,2.76781
6979,0.03815,-0.105006,2.75194
6980,0.03816,-0.101832,2.73448
6981,0.03817,-0.100245,2.71702
6982,0.03818,-0.0970709,2.69322
6983,0.03819,-0.0954839,2.66941
6984,0.0382,-0.0923098,2.64561
6985,0.03821,-0.0875486,2.61387
6986,0.03822,-0.0843745,2.58371
6987,0.03823,-0.0827875,2.5488
6988,0.03824,-0.0796134,2.50912
6989,0.03825,-0.0780264,2.47103
6990,0.03826,-0.0748523,2.42501
6991,0.03827,-0.0716782,2.37581
6992,0.03828,-0.0700911,2.32185
6993,0.03829,-0.066917,2.26472
6994,0.0383,-0.0637429,2.20441
6995,0.03831,-0.0605689,2.13616
6996,0.03832,-0.0589818,2.06316
6997,0.03833,-0.0558077,1.98381
6998,0.03834,-0.0526336,1.89969
6999,0.03835,-0.0510466,1.80923
7000,0.03836,-0.0478725,1.70925
7001,0.03837,-0.0446984,1.60768
7002,0.03838,-0.0415243,1.49817
7003,0.03839,-0.0383502,1.38073
7004,0.0384,-0.0351761,1.26329
7005,0.03841,-0.0335891,1.13791
7006,0.03842,-0.030415,1.00301
7007,0.03843,-0.0272409,0.869701
7008,0.03844,-0.0256538,0.728454
7009,0.03845,-0.0224797,0.58562
7010,0.03846,-0.0193056,0.438025
7011,0.03847,-0.0161316,0.288842
7012,0.03848,-0.0129575,0.134899
7013,0.03849,-0.0113704,-0.0190446
7014,0.0385,-0.00978337,-0.169814
7015,0.03851,-0.00660928,-0.32217
7016,0.03852,-0.00343518,-0.469766
7017,0.03853,-0.000261091,-0.618948
7018,0.03854,0.00132596,-0.760195
7019,0.03855,0.00608709,-0.899855
7020,0.03856,0.00767414,-1.03634
7021,0.03857,0.0108482,-1.16648
7022,0.03858,0.0124353,-1.29344
7023,0.03859,0.0171964,-1.41247
7024,0.0386,0.0171964,-1.52515
7025,0.03861,0.0203705,-1.63624
7026,0.03862,0.0267187,-1.7394
7027,0.03863,0.0267187,-1.83463
7028,0.03864,0.0298928,-1.92667
7029,0.03865,0.0330669,-2.00761
7030,0.03866,0.0346539,-2.08855
7031,0.03867,0.0394151,-2.15997
7032,0.03868,0.0394151,-2.22663
7033,0.03869,0.0425892,-2.28852
7034,0.0387,0.0489373,-2.34407
7035,0.03871,0.0489373,-2.39803
7036,0.03872,0.0521114,-2.44564
7037,0.03873,0.0568726,-2.49008
7038,0.03874,0.0568726,-2.53134
7039,0.03875,0.0600467,-2.56784
7040,0.03876,0.0632208,-2.60276
7041,0.03877,0.0663949,-2.6345
7042,0.03878,0.0679819,-2.66148
7043,0.03879,0.072743,-2.68687
7044,0.0388,0.0743301,-2.71226
7045,0.03881,0.0775042,-2.73131
7046,0.03882,0.0806783,-2.75194
7047,0.03883,0.0822653,-2.7694
7048,0.03884,0.0854394,-2.78527
7049,0.03885,0.0886135,-2.79796
7050,0.03886,0.0917876,-2.81383
7051,0.03887,0.0917876,-2.82336
7052,0.03888,0.0981358,-2.83605
7053,0.03889,0.10131,-2.84557
7054,0.0389,0.10131,-2.8551
7055,0.03891,0.104484,-2.86462
7056,0.03892,0.107658,-2.87097
7057,0.03893,0.110832,-2.8789
7058,0.03894,0.110832,-2.88208
7059,0.03895,0.114006,-2.88842
7060,0.03896,0.118767,-2.89477
7061,0.03897,0.121941,-2.89953
7062,0.03898,0.125116,-2.90271
7063,0.03899,0.126703,-2.90906
7064,0.039,0.129877,-2.91064
7065,0.03901,0.133051,-2.91382
7066,0.03902,0.133051,-2.91699
7067,0.03903,0.137812,-2.92334
7068,0.03904,0.140986,-2.92334
7069,0.03905,0.14416,-2.9281
7070,0.03906,0.147334,-2.9281
7071,0.03907,0.148921,-2.93286
7072,0.03908,0.152095,-2.93286
7073,0.03909,0.155269,-2.93286
7074,0.0391,0.158444,-2.93604
7075,0.03911,0.160031,-2.93921
7076,0.03912,0.164792,-2.93921
7077,0.03913,0.164792,-2.9408
7078,0.03914,0.169553,-2.94397
7079,0.03915,0.17114,-2.94397
7080,0.03916,0.174314,-2.94714
7081,0.03917,0.177488,-2.94714
7082,0.03918,0.179075,-2.94714
7083,0.03919,0.182249,-2.95032
7084,0.0392,0.18701,-2.95191
7085,0.03921,0.18701,-2.95191
7086,0.03922,0.191772,-2.95191
7087,0.03923,0.193359,-2.95508
7088,0.03924,0.196533,-2.95667
7089,0.03925,0.196533,-2.95667
7090,0.03926,0.201294,-2.95667
7091,0.03927,0.204468,-2.95984
7092,0.03928,0.204468,-2.95984
7093,0.03929,0.210816,-2.95984
7094,0.0393,0.21399,-2.96143
7095,0.03931,0.217164,-2.96143
7096,0.03932,0.217164,-2.96302
7097,0.03933,0.220338,-2.9646
7098,0.03934,0.223512,-2.9646
7099,0.03935,0.226687,-2.9646
7100,0.03936,0.228274,-2.96936
7101,0.03937,0.233035,-2.96936
7102,0.03938,0.234622,-2.97095
7103,0.03939,0.237796,-2.97095
7104,0.0394,0.24097,-2.97254
7105,0.03941,0.244144,-2.97254
7106,0.03942,0.247318,-2.97412
7107,0.03943,0.247318,-2.97412
7108,0.03944,0.250492,-2.97571
7109,0.03945,0.255253,-2.9773
7110,0.03946,0.258427,-2.9773
7111,0.03947,0.260015,-2.97889
7112,0.03948,0.263189,-2.97889
7113,0.03949,0.266363,-2.98047
7114,0.0395,0.26795,-2.98047
7115,0.03951,0.271124,-2.98206
7116,0.03952,0.272711,-2.98206
7117,0.03953,0.277472,-2.98365
7118,0.03954,0.280646,-2.98365
7119,0.03955,0.282233,-2.98523
7120,0.03956,0.285407,-2.98523
7121,0.03957,0.288581,-2.98682
7122,0.03958,0.290168,-2.99
7123,0.03959,0.293342,-2.99
7124,0.0396,0.29493,-2.99
7125,0.03961,0.299691,-2.99158
7126,0.03962,0.301278,-2.99317
7127,0.03963,0.304452,-2.99317
7128,0.03964,0.307626,-2.99634
7129,0.03965,0.309213,-2.99634
7130,0.03966,0.312387,-2.99634
7131,0.03967,0.315561,-2.99793
7132,0.03968,0.317148,-2.99793
7133,0.03969,0.321909,-2.99952
7134,0.0397,0.323496,-2.99952
7135,0.03971,0.32667,-2.99952
7136,0.03972,0.329845,-3.0011
7137,0.03973,0.331432,-3.0011
7138,0.03974,0.331432,-3.0011
7139,0.03975,0.328258,-3.0011
7140,0.03976,0.325083,-2.99952
7141,0.03977,0.323496,-2.99952
7142,0.03978,0.318735,-2.99952
7143,0.03979,0.315561,-2.99793
7144,0.0398,0.315561,-2.99793
7145,0.03981,0.3108,-2.99793
7146,0.03982,0.309213,-2.99476
7147,0.03983,0.306039,-2.99476
7148,0.03984,0.302865,-2.99317
7149,0.03985,0.301278,-2.99317
7150,0.03986,0.296517,-2.99158
7151,0.03987,0.29493,-2.99
7152,0.03988,0.291755,-2.99
7153,0.03989,0.290168,-2.98682
7154,0.0399,0.286994,-2.98682
7155,0.03991,0.28382,-2.98682
7156,0.03992,0.282233,-2.98523
7157,0.03993,0.279059,-2.98523
7158,0.03994,0.274298,-2.98365
7159,0.03995,0.272711,-2.98206
7160,0.03996,0.269537,-2.98206
7161,0.03997,0.26795,-2.98047
7162,0.03998,0.264776,-2.97889
7163,0.03999,0.263189,-2.97889
7164,0.04,0.260015,-2.9773
7165,0.04001,0.25684,-2.9773
7166,0.04002,0.253666,-2.97571
7167,0.04003,0.250492,-2.97571
7168,0.04004,0.247318,-2.97412
7169,0.04005,0.245731,-2.97412
7170,0.04006,0.242557,-2.97254
7171,0.04007,0.24097,-2.97254
7172,0.04008,0.237796,-2.96936
7173,0.04009,0.234622,-2.96936
7174,0.0401,0.233035,-2.96936
7175,0.04011,0.228274,-2.96778
7176,0.04012,0.225099,-2.96778
7177,0.04013,0.221925,-2.9646
7178,0.04014,0.220338,-2.9646
7179,0.04015,0.217164,-2.96302
7180,0.04016,0.215577,-2.96302
7181,0.04017,0.212403,-2.95984
7182,0.04018,0.209229,-2.95984
7183,0.04019,0.206055,-2.95984
7184,0.0402,0.202881,-2.95667
7185,0.04021,0.201294,-2.95667
7186,0.04022,0.19812,-2.95667
7187,0.04023,0.194946,-2.95508
7188,0.04024,0.193359,-2.95508
7189,0.04025,0.188597,-2.95349
7190,0.04026,0.188597,-2.95191
7191,0.04027,0.185423,-2.95191
7192,0.04028,0.180662,-2.94873
7193,0.04029,0.179075,-2.94873
7194,0.0403,0.174314,-2.94873
7195,0.04031,0.174314,-2.94714
7196,0.04032,0.17114,-2.94556
7197,0.04033,0.167966,-2.94397
7198,0.04034,0.164792,-2.9408
7199,0.04035,0.164792,-2.93921
7200,0.04036,0.158444,-2.93604
7201,0.04037,0.158444,-2.93604
7202,0.04038,0.155269,-2.93445
7203,0.04039,0.152095,-2.93286
7204,0.0404,0.148921,-2.92969
7205,0.04041,0.14416,-2.92969
7206,0.04042,0.14416,-2.92651
7207,0.04043,0.140986,-2.92334
7208,0.04044,0.136225,-2.91858
7209,0.04045,0.134638,-2.91858
7210,0.04046,0.129877,-2.91382
7211,0.04047,0.129877,-2.91223
7212,0.04048,0.126703,-2.90588
7213,0.04049,0.121941,-2.90271
7214,0.0405,0.121941,-2.89953
7215,0.04051,0.11718,-2.89319
7216,0.04052,0.11718,-2.88842
7217,0.04053,0.112419,-2.88208
7218,0.04054,0.107658,-2.87732
7219,0.04055,0.107658,-2.86938
7220,0.04056,0.104484,-2.86303
7221,0.04057,0.10131,-2.85351
7222,0.04058,0.0981358,-2.84399
7223,0.04059,0.0949617,-2.83446
7224,0.0406,0.0949617,-2.82177
7225,0.04061,0.0886135,-2.81225
7226,0.04062,0.0886135,-2.79796
7227,0.04063,0.0838524,-2.78209
7228,0.04064,0.0806783,-2.76781
7229,0.04065,0.0806783,-2.74876
7230,0.04066,0.0759171,-2.73131
7231,0.04067,0.0759171,-2.7075
7232,0.04068,0.0695689,-2.68528
7233,0.04069,0.0663949,-2.6583
7234,0.0407,0.0663949,-2.63132
7235,0.04071,0.0632208,-2.59958
7236,0.04072,0.0600467,-2.56467
7237,0.04073,0.0568726,-2.52816
7238,0.04074,0.0552855,-2.48373
7239,0.04075,0.0521114,-2.44088
7240,0.04076,0.0489373,-2.39168
7241,0.04077,0.0441762,-2.33931
7242,0.04078,0.0441762,-2.28217
7243,0.04079,0.0394151,-2.2171
7244,0.0408,0.037828,-2.15203
7245,0.04081,0.0346539,-2.07744
7246,0.04082,0.0314798,-1.99968
7247,0.04083,0.0298928,-1.91556
7248,0.04084,0.0267187,-1.8251
7249,0.04085,0.0267187,-1.72829
7250,0.04086,0.0203705,-1.62355
7251,0.04087,0.0171964,-1.51563
7252,0.04088,0.0156094,-1.39977
7253,0.04089,0.0124353,-1.28233
7254,0.0409,0.00926119,-1.15378
7255,0.04091,0.00926119,-1.02364
7256,0.04092,0.00450005,-0.887159
7257,0.04093,0.00132596,-0.749086
7258,0.04094,-0.00184814,-0.604665
7259,0.04095,-0.00343518,-0.457069
7260,0.04096,-0.00660928,-0.3063
7261,0.04097,-0.00978337,-0.155531
7262,0.04098,-0.0113704,-0.00317409
7263,0.04099,-0.0145445,0.153943
7264,0.041,-0.0177186,0.303126
7265,0.04101,-0.0177186,0.452308
7266,0.04102,-0.0240668,0.598316
7267,0.04103,-0.0256538,0.745912
7268,0.04104,-0.0288279,0.883985
7269,0.04105,-0.032002,1.02047
7270,0.04106,-0.0335891,1.14902
7271,0.04107,-0.0367632,1.27599
7272,0.04108,-0.0399373,1.39501
7273,0.04109,-0.0415243,1.50928
7274,0.0411,-0.0446984,1.6172
7275,0.04111,-0.0478725,1.72195
7276,0.04112,-0.0510466,1.82034
7277,0.04113,-0.0542207,1.90763
7278,0.04114,-0.0558077,1.99333
7279,0.04115,-0.0589818,2.06951
7280,0.04116,-0.0621559,2.1441
7281,0.04117,-0.0637429,2.20917
7282,0.04118,-0.0685041,2.27265
7283,0.04119,-0.0700911,2.32978
7284,0.0412,-0.0732652,2.38057
7285,0.04121,-0.0748523,2.42818
7286,0.04122,-0.0780264,2.47421
7287,0.04123,-0.0812005,2.51547
7288,0.04124,-0.0827875,2.55356
7289,0.04125,-0.0859616,2.58689
7290,0.04126,-0.0875486,2.61863
7291,0.04127,-0.0923098,2.64878
7292,0.04128,-0.0954839,2.67259
7293,0.04129,-0.098658,2.69639
7294,0.0413,-0.100245,2.71702
7295,0.04131,-0.103419,2.73765
7296,0.04132,-0.105006,2.75353
7297,0.04133,-0.10818,2.7694
7298,0.04134,-0.112941,2.78368
7299,0.04135,-0.114528,2.79796
7300,0.04136,-0.117703,2.80907
7301,0.04137,-0.11929,2.82018
7302,0.04138,-0.122464,2.83129
7303,0.04139,-0.125638,2.83923
7304,0.0414,-0.127225,2.84557
7305,0.04141,-0.130399,2.85668
7306,0.04142,-0.131986,2.86303
7307,0.04143,-0.136747,2.86779
7308,0.04144,-0.139921,2.87573
7309,0.04145,-0.141508,2.88049
7310,0.04146,-0.144682,2.88366
7311,0.04147,-0.147856,2.89001
7312,0.04148,-0.149443,2.8916
7313,0.04149,-0.152618,2.89636
7314,0.0415,-0.157379,2.89953
7315,0.04151,-0.158966,2.90271
7316,0.04152,-0.163727,2.90588
7317,0.04153,-0.163727,2.91064
7318,0.04154,-0.168488,2.91064
7319,0.04155,-0.168488,2.9154
7320,0.04156,-0.171662,2.9154
7321,0.04157,-0.176423,2.91699
7322,0.04158,-0.176423,2.92017
7323,0.04159,-0.181184,2.92334
7324,0.0416,-0.184358,2.92493
7325,0.04161,-0.185946,2.92651
7326,0.04162,-0.190707,2.9281
7327,0.04163,-0.190707,2.92969
7328,0.04164,-0.193881,2.93127
7329,0.04165,-0.197055,2.93127
7330,0.04166,-0.198642,2.93127
7331,0.04167,-0.20499,2.93445
7332,0.04168,-0.20499,2.93445
7333,0.04169,-0.208164,2.93604
7334,0.0417,-0.211338,2.93604
7335,0.04171,-0.212925,2.93921
7336,0.04172,-0.217686,2.93921
7337,0.04173,-0.217686,2.93921
7338,0.04174,-0.220861,2.94397
7339,0.04175,-0.227209,2.94397
7340,0.04176,-0.227209,2.94556
7341,0.04177,-0.230383,2.94556
7342,0.04178,-0.233557,2.94714
7343,0.04179,-0.236731,2.94714
7344,0.0418,-0.238318,2.94873
7345,0.04181,-0.241492,2.95032
7346,0.04182,-0.244666,2.95032
7347,0.04183,-0.249427,2.95191
7348,0.04184,-0.249427,2.95349
7349,0.04185,-0.252601,2.95349
7350,0.04186,-0.255776,2.95508
7351,0.04187,-0.25895,2.95508
7352,0.04188,-0.260537,2.95667
7353,0.04189,-0.263711,2.95667
7354,0.0419,-0.266885,2.95667
7355,0.04191,-0.271646,2.95984
7356,0.04192,-0.271646,2.95984
7357,0.04193,-0.27482,2.96143
7358,0.04194,-0.277994,2.96143
7359,0.04195,-0.281168,2.96302
7360,0.04196,-0.284342,2.96302
7361,0.04197,-0.284342,2.96302
7362,0.04198,-0.287516,2.96619
7363,0.04199,-0.290691,2.96619
7364,0.042,-0.295452,2.96619
7365,0.04201,-0.298626,2.96936
7366,0.04202,-0.298626,2.96936
7367,0.04203,-0.303387,2.97095
7368,0.04204,-0.306561,2.97095
7369,0.04205,-0.306561,2.97095
7370,0.04206,-0.311322,2.97254
7371,0.04207,-0.311322,2.97412
7372,0.04208,-0.31767,2.97571
7373,0.04209,-0.31767,2.97571
7374,0.0421,-0.322432,2.9773
7375,0.04211,-0.325606,2.9773
7376,0.04212,-0.325606,2.97889
7377,0.04213,-0.330367,2.97889
7378,0.04214,-0.331954,2.98047
7379,0.04215,-0.335128,2.98206
7380,0.04216,-0.339889,2.98206
7381,0.04217,-0.343063,2.98206
7382,0.04218,-0.343063,2.98365
7383,0.04219,-0.347824,2.98365
7384,0.0422,-0.350998,2.98523
7385,0.04221,-0.350998,2.98523
7386,0.04222,-0.355759,2.98841
7387,0.04223,-0.355759,2.98841
7388,0.04224,-0.357347,2.98841
7389,0.04225,-0.352585,2.98841
7390,0.04226,-0.352585,2.98523
7391,0.04227,-0.347824,2.98365
7392,0.04228,-0.347824,2.98365
7393,0.04229,-0.34465,2.98206
7394,0.0423,-0.341476,2.98206
7395,0.04231,-0.335128,2.98206
7396,0.04232,-0.335128,2.98047
7397,0.04233,-0.331954,2.97889
7398,0.04234,-0.32878,2.97889
7399,0.04235,-0.327193,2.9773
7400,0.04236,-0.322432,2.9773
7401,0.04237,-0.322432,2.97571
7402,0.04238,-0.319257,2.97571
7403,0.04239,-0.312909,2.97412
7404,0.0424,-0.312909,2.97254
7405,0.04241,-0.308148,2.97254
7406,0.04242,-0.308148,2.97095
7407,0.04243,-0.304974,2.97095
7408,0.04244,-0.300213,2.97095
7409,0.04245,-0.300213,2.96936
7410,0.04246,-0.297039,2.96936
7411,0.04247,-0.290691,2.96778
7412,0.04248,-0.290691,2.96778
7413,0.04249,-0.287516,2.96619
7414,0.0425,-0.284342,2.96619
7415,0.04251,-0.281168,2.96302
7416,0.04252,-0.281168,2.96302
7417,0.04253,-0.277994,2.95984
7418,0.04254,-0.27482,2.95984
7419,0.04255,-0.271646,2.95984
7420,0.04256,-0.268472,2.95825
7421,0.04257,-0.265298,2.95825
7422,0.04258,-0.262124,2.95667
7423,0.04259,-0.260537,2.95667
7424,0.0426,-0.257363,2.95349
7425,0.04261,-0.254189,2.95349
7426,0.04262,-0.252601,2.95349
7427,0.04263,-0.249427,2.95191
7428,0.04264,-0.246253,2.95191
7429,0.04265,-0.243079,2.94873
7430,0.04266,-0.239905,2.94873
7431,0.04267,-0.236731,2.94873
7432,0.04268,-0.236731,2.94714
7433,0.04269,-0.23197,2.94714
7434,0.0427,-0.230383,2.94556
7435,0.04271,-0.227209,2.94556
7436,0.04272,-0.222448,2.94397
7437,0.04273,-0.219273,2.94397
7438,0.04274,-0.219273,2.93921
7439,0.04275,-0.214512,2.93921
7440,0.04276,-0.212925,2.93921
7441,0.04277,-0.209751,2.93762
7442,0.04278,-0.206577,2.93445
7443,0.04279,-0.206577,2.93445
7444,0.0428,-0.200229,2.93286
7445,0.04281,-0.200229,2.93286
7446,0.04282,-0.195468,2.92969
7447,0.04283,-0.193881,2.92969
7448,0.04284,-0.190707,2.9281
7449,0.04285,-0.187533,2.9281
7450,0.04286,-0.185946,2.92493
7451,0.04287,-0.182771,2.92334
7452,0.04288,-0.181184,2.92175
7453,0.04289,-0.176423,2.92017
7454,0.0429,-0.173249,2.91699
7455,0.04291,-0.170075,2.91699
7456,0.04292,-0.170075,2.91223
7457,0.04293,-0.165314,2.91223
7458,0.04294,-0.165314,2.90747
7459,0.04295,-0.160553,2.90747
7460,0.04296,-0.160553,2.90271
7461,0.04297,-0.154205,2.89953
7462,0.04298,-0.15103,2.89636
7463,0.04299,-0.15103,2.8916
7464,0.043,-0.146269,2.89001
7465,0.04301,-0.143095,2.88366
7466,0.04302,-0.141508,2.8789
7467,0.04303,-0.138334,2.87414
7468,0.04304,-0.13516,2.86779
7469,0.04305,-0.131986,2.85986
7470,0.04306,-0.128812,2.85668
7471,0.04307,-0.125638,2.84716
7472,0.04308,-0.124051,2.83923
7473,0.04309,-0.120877,2.8297
7474,0.0431,-0.11929,2.82177
7475,0.04311,-0.116115,2.80907
7476,0.04312,-0.114528,2.79479
7477,0.04313,-0.109767,2.78209
7478,0.04314,-0.10818,2.76781
7479,0.04315,-0.105006,2.75194
7480,0.04316,-0.101832,2.73448
7481,0.04317,-0.100245,2.71702
7482,0.04318,-0.0970709,2.69322
7483,0.04319,-0.0938968,2.66941
7484,0.0432,-0.0923098,2.64561
7485,0.04321,-0.0875486,2.61387
7486,0.04322,-0.0843745,2.58212
7487,0.04323,-0.0827875,2.5488
7488,0.04324,-0.0796134,2.50912
7489,0.04325,-0.0764393,2.47103
7490,0.04326,-0.0748523,2.42501
7491,0.04327,-0.0716782,2.37581
7492,0.04328,-0.0700911,2.32344
7493,0.04329,-0.066917,2.26472
7494,0.0433,-0.0637429,2.20441
7495,0.04331,-0.0605689,2.13616
7496,0.04332,-0.0589818,2.06316
7497,0.04333,-0.0558077,1.98222
7498,0.04334,-0.0526336,1.90128
7499,0.04335,-0.0510466,1.80765
7500,0.04336,-0.0478725,1.70766
7501,0.04337,-0.0446984,1.60768
7502,0.04338,-0.0399373,1.49817
7503,0.04339,-0.0383502,1.38073
7504,0.0434,-0.0335891,1.26329
7505,0.04341,-0.0335891,1.13791
7506,0.04342,-0.030415,1.00301
7507,0.04343,-0.0272409,0.869701
7508,0.04344,-0.0256538,0.728454
7509,0.04345,-0.0224797,0.58562
7510,0.04346,-0.0193056,0.436438
7511,0.04347,-0.0161316,0.287255
7512,0.04348,-0.0129575,0.136486
7513,0.04349,-0.00978337,-0.0206316
7514,0.0435,-0.00978337,-0.171401
7515,0.04351,-0.00660928,-0.323757
7516,0.04352,-0.00343518,-0.471353
7517,0.04353,-0.00184814,-0.617361
7518,0.04354,0.00132596,-0.760195
7519,0.04355,0.00608709,-0.903029
7520,0.04356,0.00767414,-1.03634
7521,0.04357,0.0124353,-1.16807
7522,0.04358,0.0124353,-1.29344
7523,0.04359,0.0156094,-1.41247
7524,0.0436,0.0187835,-1.52515
7525,0.04361,0.0203705,-1.63624
7526,0.04362,0.0267187,-1.7394
7527,0.04363,0.0267187,-1.83621
7528,0.04364,0.0298928,-1.92509
7529,0.04365,0.0330669,-2.00761
7530,0.04366,0.0346539,-2.08697
7531,0.04367,0.0394151,-2.15838
7532,0.04368,0.0394151,-2.22821
7533,0.04369,0.0425892,-2.28852
7534,0.0437,0.0489373,-2.34407
7535,0.04371,0.0489373,-2.39961
7536,0.04372,0.0521114,-2.44405
7537,0.04373,0.0568726,-2.49008
7538,0.04374,0.0568726,-2.53134
7539,0.04375,0.0600467,-2.56784
7540,0.04376,0.0648078,-2.60117
7541,0.04377,0.0648078,-2.6345
7542,0.04378,0.0695689,-2.66148
7543,0.04379,0.0695689,-2.69004
7544,0.0438,0.0743301,-2.71226
7545,0.04381,0.0775042,-2.73131
7546,0.04382,0.0806783,-2.75194
7547,0.04383,0.0822653,-2.76781
7548,0.04384,0.0854394,-2.78527
7549,0.04385,0.0886135,-2.79796
7550,0.04386,0.0917876,-2.81383
7551,0.04387,0.0917876,-2.82336
7552,0.04388,0.0981358,-2.83605
7553,0.04389,0.0997228,-2.84557
7554,0.0439,0.102897,-2.8551
7555,0.04391,0.104484,-2.86462
7556,0.04392,0.107658,-2.87097
7557,0.04393,0.110832,-2.8789
7558,0.04394,0.114006,-2.88366
7559,0.04395,0.114006,-2.88684
7560,0.04396,0.120354,-2.89319
7561,0.04397,0.120354,-2.90112
7562,0.04398,0.125116,-2.90271
7563,0.04399,0.12829,-2.90747
7564,0.044,0.12829,-2.91064
7565,0.04401,0.133051,-2.91382
7566,0.04402,0.134638,-2.91699
7567,0.04403,0.137812,-2.92334
7568,0.04404,0.140986,-2.92334
7569,0.04405,0.14416,-2.9281
7570,0.04406,0.147334,-2.9281
7571,0.04407,0.150508,-2.93127
7572,0.04408,0.150508,-2.93286
7573,0.04409,0.155269,-2.93445
7574,0.0441,0.158444,-2.93604
7575,0.04411,0.160031,-2.93762
7576,0.04412,0.164792,-2.9408
7577,0.04413,0.166379,-2.93921
7578,0.04414,0.169553,-2.94397
7579,0.04415,0.172727,-2.94556
7580,0.04416,0.172727,-2.94714
7581,0.04417,0.177488,-2.94714
7582,0.04418,0.179075,-2.94714
7583,0.04419,0.182249,-2.95032
7584,0.0442,0.18701,-2.95032
7585,0.04421,0.18701,-2.95032
7586,0.04422,0.191772,-2.95349
7587,0.04423,0.193359,-2.95508
7588,0.04424,0.196533,-2.95667
7589,0.04425,0.19812,-2.95667
7590,0.04426,0.201294,-2.95825
7591,0.04427,0.204468,-2.95825
7592,0.04428,0.209229,-2.95984
7593,0.04429,0.209229,-2.95984
7594,0.0443,0.21399,-2.96143
7595,0.04431,0.217164,-2.96143
7596,0.04432,0.217164,-2.96302
7597,0.04433,0.220338,-2.9646
7598,0.04434,0.223512,-2.9646
7599,0.04435,0.226687,-2.96778
7600,0.04436,0.228274,-2.96778
7601,0.04437,0.233035,-2.96936
7602,0.04438,0.236209,-2.96936
7603,0.04439,0.237796,-2.96936
7604,0.0444,0.24097,-2.97254
7605,0.04441,0.244144,-2.97254
7606,0.04442,0.245731,-2.97254
7607,0.04443,0.248905,-2.97412
7608,0.04444,0.250492,-2.97571
7609,0.04445,0.255253,-2.97571
7610,0.04446,0.258427,-2.9773
7611,0.04447,0.260015,-2.9773
7612,0.04448,0.263189,-2.97889
7613,0.04449,0.266363,-2.97889
7614,0.0445,0.26795,-2.98047
7615,0.04451,0.271124,-2.98047
7616,0.04452,0.272711,-2.98206
7617,0.04453,0.277472,-2.98365
7618,0.04454,0.280646,-2.98365
7619,0.04455,0.28382,-2.98523
7620,0.04456,0.285407,-2.98523
7621,0.04457,0.288581,-2.98682
7622,0.04458,0.290168,-2.98682
7623,0.04459,0.293342,-2.99
7624,0.0446,0.29493,-2.99
7625,0.04461,0.299691,-2.99158
7626,0.04462,0.301278,-2.99158
7627,0.04463,0.304452,-2.99317
7628,0.04464,0.307626,-2.99476
7629,0.04465,0.309213,-2.99476
7630,0.04466,0.312387,-2.99634
7631,0.04467,0.315561,-2.99634
7632,0.04468,0.317148,-2.99793
7633,0.04469,0.321909,-2.99793
7634,0.0447,0.325083,-2.99952
7635,0.04471,0.32667,-2.99952
7636,0.04472,0.329845,-3.0011
7637,0.04473,0.331432,-3.0011
7638,0.04474,0.329845,-3.0011
7639,0.04475,0.329845,-2.99952
7640,0.04476,0.325083,-2.99952
7641,0.04477,0.323496,-2.99952
7642,0.04478,0.318735,-2.99793
7643,0.04479,0.315561,-2.99793
7644,0.0448,0.315561,-2.99793
7645,0.04481,0.3108,-2.99476
7646,0.04482,0.309213,-2.99476
7647,0.04483,0.306039,-2.99317
7648,0.04484,0.304452,-2.99317
7649,0.04485,0.301278,-2.99158
7650,0.04486,0.296517,-2.99158
7651,0.04487,0.29493,-2.99
7652,0.04488,0.291755,-2.99
7653,0.04489,0.290168,-2.98682
7654,0.0449,0.286994,-2.98682
