;Scopy version,f4beeb1
;Exported on,Wednesday May 22/05/2024
;Device,M2K
;Nr of samples,8000
;Sample rate,100000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
2783,-0.00381,0.156747,-2.94552
2784,-0.0038,0.158334,-2.91212
2785,-0.00379,0.158334,-2.92882
2786,-0.00378,0.158334,-2.92882
2787,-0.00377,0.158334,-2.92882
2788,-0.00376,0.15516,-2.92882
2789,-0.00375,0.15516,-2.92882
2790,-0.00374,0.151985,-2.92882
2791,-0.00373,0.151985,-2.92882
2792,-0.00372,0.151985,-2.92882
2793,-0.00371,0.148811,-2.92882
2794,-0.0037,0.148811,-2.92882
2795,-0.00369,0.145637,-2.92882
2796,-0.00368,0.145637,-2.92882
2797,-0.00367,0.145637,-2.92882
2798,-0.00366,0.142463,-2.92882
2799,-0.00365,0.140876,-2.92882
2800,-0.00364,0.140876,-2.92882
2801,-0.00363,0.137702,-2.92882
2802,-0.00362,0.136115,-2.92882
2803,-0.00361,0.134528,-2.92882
2804,-0.0036,0.134528,-2.92882
2805,-0.00359,0.132941,-2.92882
2806,-0.00358,0.131354,-2.94552
2807,-0.00357,0.129767,-2.91212
2808,-0.00356,0.12818,-2.94552
2809,-0.00355,0.12818,-2.92882
2810,-0.00354,0.126593,-2.92882
2811,-0.00353,0.125006,-2.92882
2812,-0.00352,0.123419,-2.92882
2813,-0.00351,0.123419,-2.94552
2814,-0.0035,0.121832,-2.91212
2815,-0.00349,0.120244,-2.94552
2816,-0.00348,0.118657,-2.92882
2817,-0.00347,0.113896,-2.92882
2818,-0.00346,0.113896,-2.92882
2819,-0.00345,0.113896,-2.92882
2820,-0.00344,0.112309,-2.92882
2821,-0.00343,0.109135,-2.92882
2822,-0.00342,0.109135,-2.92882
2823,-0.00341,0.107548,-2.92882
2824,-0.0034,0.107548,-2.92882
2825,-0.00339,0.105961,-2.92882
2826,-0.00338,0.104374,-2.94552
2827,-0.00337,0.1012,-2.91212
2828,-0.00336,0.1012,-2.94552
2829,-0.00335,0.1012,-2.92882
2830,-0.00334,0.0996129,-2.92882
2831,-0.00333,0.0964388,-2.92882
2832,-0.00332,0.0964388,-2.92882
2833,-0.00331,0.0948517,-2.92882
2834,-0.0033,0.0948517,-2.92882
2835,-0.00329,0.0916777,-2.92882
2836,-0.00328,0.0900906,-2.91212
2837,-0.00327,0.0885036,-2.91212
2838,-0.00326,0.0853295,-2.94552
2839,-0.00325,0.0853295,-2.92882
2840,-0.00324,0.0853295,-2.91212
2841,-0.00323,0.0821554,-2.94552
2842,-0.00322,0.0821554,-2.91212
2843,-0.00321,0.0821554,-2.91212
2844,-0.0032,0.0805683,-2.91212
2845,-0.00319,0.0773942,-2.91212
2846,-0.00318,0.0773942,-2.91212
2847,-0.00317,0.0742201,-2.91212
2848,-0.00316,0.0742201,-2.91212
2849,-0.00315,0.0726331,-2.91212
2850,-0.00314,0.0726331,-2.91212
2851,-0.00313,0.0726331,-2.91212
2852,-0.00312,0.0662849,-2.91212
2853,-0.00311,0.0662849,-2.91212
2854,-0.0031,0.0662849,-2.91212
2855,-0.00309,0.0631108,-2.91212
2856,-0.00308,0.0631108,-2.91212
2857,-0.00307,0.0615238,-2.92882
2858,-0.00306,0.0583497,-2.89541
2859,-0.00305,0.0583497,-2.89541
2860,-0.00304,0.0583497,-2.89541
2861,-0.00303,0.0567626,-2.89541
2862,-0.00302,0.0567626,-2.87871
2863,-0.00301,0.0520015,-2.91212
2864,-0.003,0.0520015,-2.87871
2865,-0.00299,0.0520015,-2.87871
2866,-0.00298,0.0472404,-2.87871
2867,-0.00297,0.0472404,-2.86201
2868,-0.00296,0.0456533,-2.87871
2869,-0.00295,0.0440663,-2.8453
2870,-0.00294,0.0440663,-2.86201
2871,-0.00293,0.0408922,-2.8286
2872,-0.00292,0.0408922,-2.8286
2873,-0.00291,0.0393051,-2.8119
2874,-0.0029,0.0393051,-2.8119
2875,-0.00289,0.0377181,-2.77849
2876,-0.00288,0.036131,-2.77849
2877,-0.00287,0.034544,-2.76178
2878,-0.00286,0.0313699,-2.74508
2879,-0.00285,0.0313699,-2.72838
2880,-0.00284,0.0313699,-2.66156
2881,-0.00283,0.0297828,-2.66156
2882,-0.00282,0.0281958,-2.62815
2883,-0.00281,0.0234347,-2.61145
2884,-0.0028,0.0266088,-2.54464
2885,-0.00279,0.0234347,-2.52793
2886,-0.00278,0.0218476,-2.49452
2887,-0.00277,0.0186735,-2.42771
2888,-0.00276,0.0186735,-2.3776
2889,-0.00275,0.0154994,-2.34419
2890,-0.00274,0.0154994,-2.27738
2891,-0.00273,0.0139124,-2.19386
2892,-0.00272,0.0123253,-2.12704
2893,-0.00271,0.0123253,-2.06023
2894,-0.0027,0.0107383,-1.96001
2895,-0.00269,0.00756419,-1.87649
2896,-0.00268,0.00756419,-1.77626
2897,-0.00267,0.00756419,-1.65934
2898,-0.00266,0.0043901,-1.59252
2899,-0.00265,0.0043901,-1.4756
2900,-0.00264,-0.000371037,-1.34197
2901,-0.00263,-0.00354513,-1.22504
2902,-0.00262,-0.00354513,-1.09141
2903,-0.00261,-0.00513218,-0.957782
2904,-0.0026,-0.00513218,-0.824152
2905,-0.00259,-0.00830627,-0.673819
2906,-0.00258,-0.00671922,-0.540189
2907,-0.00257,-0.00989331,-0.389855
2908,-0.00256,-0.00989331,-0.239522
2909,-0.00255,-0.0130674,-0.0891884
2910,-0.00254,-0.0130674,0.0945525
2911,-0.00253,-0.0146545,0.244886
2912,-0.00252,-0.0162415,0.378516
2913,-0.00251,-0.0178285,0.512146
2914,-0.0025,-0.0210026,0.679183
2915,-0.00249,-0.0210026,0.812813
2916,-0.00248,-0.0225897,0.963146
2917,-0.00247,-0.0257638,1.08007
2918,-0.00246,-0.0241767,1.2137
2919,-0.00245,-0.0257638,1.31392
2920,-0.00244,-0.0273508,1.46426
2921,-0.00243,-0.0305249,1.54778
2922,-0.00242,-0.0305249,1.648
2923,-0.00241,-0.033699,1.76492
2924,-0.0024,-0.033699,1.84844
2925,-0.00239,-0.033699,1.93196
2926,-0.00238,-0.0352861,2.01548
2927,-0.00237,-0.0368731,2.0823
2928,-0.00236,-0.0368731,2.14911
2929,-0.00235,-0.0400472,2.23263
2930,-0.00234,-0.0400472,2.28274
2931,-0.00233,-0.0400472,2.31615
2932,-0.00232,-0.0416342,2.38296
2933,-0.00231,-0.0463954,2.43307
2934,-0.0023,-0.0463954,2.48318
2935,-0.00229,-0.0479824,2.51659
2936,-0.00228,-0.0495695,2.55
2937,-0.00227,-0.0511565,2.55
2938,-0.00226,-0.0511565,2.60011
2939,-0.00225,-0.0511565,2.63352
2940,-0.00224,-0.0527436,2.68363
2941,-0.00223,-0.0527436,2.70033
2942,-0.00222,-0.0543306,2.71704
2943,-0.00221,-0.0559177,2.71704
2944,-0.0022,-0.0590918,2.73374
2945,-0.00219,-0.0606788,2.73374
2946,-0.00218,-0.0622658,2.76715
2947,-0.00217,-0.0622658,2.76715
2948,-0.00216,-0.0638529,2.76715
2949,-0.00215,-0.0638529,2.80056
2950,-0.00214,-0.068614,2.78385
2951,-0.00213,-0.067027,2.81726
2952,-0.00212,-0.0702011,2.80056
2953,-0.00211,-0.0702011,2.80056
2954,-0.0021,-0.0717881,2.81726
2955,-0.00209,-0.0733752,2.81726
2956,-0.00208,-0.0749622,2.81726
2957,-0.00207,-0.0749622,2.83396
2958,-0.00206,-0.0781363,2.83396
2959,-0.00205,-0.0797234,2.83396
2960,-0.00204,-0.0797234,2.83396
2961,-0.00203,-0.0797234,2.83396
2962,-0.00202,-0.0828974,2.86737
2963,-0.00201,-0.0844845,2.85067
2964,-0.002,-0.0844845,2.85067
2965,-0.00199,-0.0860715,2.85067
2966,-0.00198,-0.0892456,2.85067
2967,-0.00197,-0.0908327,2.85067
2968,-0.00196,-0.0908327,2.85067
2969,-0.00195,-0.0940068,2.85067
2970,-0.00194,-0.0955938,2.85067
2971,-0.00193,-0.0955938,2.85067
2972,-0.00192,-0.0971809,2.85067
2973,-0.00191,-0.0971809,2.85067
2974,-0.0019,-0.100355,2.85067
2975,-0.00189,-0.100355,2.85067
2976,-0.00188,-0.103529,2.85067
2977,-0.00187,-0.105116,2.85067
2978,-0.00186,-0.105116,2.85067
2979,-0.00185,-0.105116,2.85067
2980,-0.00184,-0.10829,2.85067
2981,-0.00183,-0.10829,2.85067
2982,-0.00182,-0.10829,2.85067
2983,-0.00181,-0.114638,2.85067
2984,-0.0018,-0.113051,2.85067
2985,-0.00179,-0.116225,2.86737
2986,-0.00178,-0.116225,2.85067
2987,-0.00177,-0.117812,2.85067
2988,-0.00176,-0.1194,2.85067
2989,-0.00175,-0.120987,2.85067
2990,-0.00174,-0.120987,2.88407
2991,-0.00173,-0.124161,2.86737
2992,-0.00172,-0.124161,2.86737
2993,-0.00171,-0.125748,2.86737
2994,-0.0017,-0.125748,2.85067
2995,-0.00169,-0.128922,2.86737
2996,-0.00168,-0.128922,2.85067
2997,-0.00167,-0.132096,2.86737
2998,-0.00166,-0.13527,2.85067
2999,-0.00165,-0.13527,2.88407
3000,-0.00164,-0.13527,2.86737
3001,-0.00163,-0.138444,2.86737
3002,-0.00162,-0.138444,2.86737
3003,-0.00161,-0.140031,2.88407
3004,-0.0016,-0.141618,2.85067
3005,-0.00159,-0.141618,2.85067
3006,-0.00158,-0.144792,2.85067
3007,-0.00157,-0.146379,2.85067
3008,-0.00156,-0.147966,2.88407
3009,-0.00155,-0.149553,2.85067
3010,-0.00154,-0.15114,2.86737
3011,-0.00153,-0.15114,2.86737
3012,-0.00152,-0.154315,2.86737
3013,-0.00151,-0.152727,2.85067
3014,-0.0015,-0.157489,2.88407
3015,-0.00149,-0.157489,2.85067
3016,-0.00148,-0.159076,2.88407
3017,-0.00147,-0.159076,2.86737
3018,-0.00146,-0.16225,2.86737
3019,-0.00145,-0.163837,2.88407
3020,-0.00144,-0.163837,2.85067
3021,-0.00143,-0.165424,2.85067
3022,-0.00142,-0.165424,2.88407
3023,-0.00141,-0.168598,2.86737
3024,-0.0014,-0.168598,2.88407
3025,-0.00139,-0.170185,2.85067
3026,-0.00138,-0.171772,2.86737
3027,-0.00137,-0.174946,2.86737
3028,-0.00136,-0.173359,2.86737
3029,-0.00135,-0.176533,2.86737
3030,-0.00134,-0.179707,2.86737
3031,-0.00133,-0.179707,2.86737
3032,-0.00132,-0.181294,2.86737
3033,-0.00131,-0.182881,2.86737
3034,-0.0013,-0.184468,2.86737
3035,-0.00129,-0.184468,2.86737
3036,-0.00128,-0.184468,2.86737
3037,-0.00127,-0.181294,2.86737
3038,-0.00126,-0.181294,2.86737
3039,-0.00125,-0.181294,2.85067
3040,-0.00124,-0.179707,2.88407
3041,-0.00123,-0.176533,2.86737
3042,-0.00122,-0.174946,2.86737
3043,-0.00121,-0.174946,2.86737
3044,-0.0012,-0.171772,2.86737
3045,-0.00119,-0.171772,2.86737
3046,-0.00118,-0.171772,2.86737
3047,-0.00117,-0.170185,2.86737
3048,-0.00116,-0.167011,2.86737
3049,-0.00115,-0.167011,2.86737
3050,-0.00114,-0.167011,2.86737
3051,-0.00113,-0.163837,2.88407
3052,-0.00112,-0.163837,2.85067
3053,-0.00111,-0.163837,2.88407
3054,-0.0011,-0.16225,2.85067
3055,-0.00109,-0.159076,2.85067
3056,-0.00108,-0.159076,2.88407
3057,-0.00107,-0.157489,2.86737
3058,-0.00106,-0.157489,2.86737
3059,-0.00105,-0.154315,2.88407
3060,-0.00104,-0.15114,2.85067
3061,-0.00103,-0.15114,2.86737
3062,-0.00102,-0.149553,2.86737
3063,-0.00101,-0.149553,2.86737
3064,-0.001,-0.147966,2.86737
3065,-0.00099,-0.144792,2.86737
3066,-0.00098,-0.144792,2.88407
3067,-0.00097,-0.144792,2.85067
3068,-0.00096,-0.143205,2.86737
3069,-0.00095,-0.140031,2.88407
3070,-0.00094,-0.140031,2.85067
3071,-0.00093,-0.138444,2.86737
3072,-0.00092,-0.136857,2.86737
3073,-0.00091,-0.13527,2.86737
3074,-0.0009,-0.13527,2.86737
3075,-0.00089,-0.130509,2.88407
3076,-0.00088,-0.132096,2.85067
3077,-0.00087,-0.130509,2.85067
3078,-0.00086,-0.128922,2.88407
3079,-0.00085,-0.125748,2.86737
3080,-0.00084,-0.127335,2.86737
3081,-0.00083,-0.125748,2.86737
3082,-0.00082,-0.124161,2.86737
3083,-0.00081,-0.120987,2.86737
3084,-0.0008,-0.120987,2.86737
3085,-0.00079,-0.1194,2.85067
3086,-0.00078,-0.1194,2.88407
3087,-0.00077,-0.117812,2.85067
3088,-0.00076,-0.116225,2.85067
3089,-0.00075,-0.116225,2.85067
3090,-0.00074,-0.114638,2.85067
3091,-0.00073,-0.113051,2.85067
3092,-0.00072,-0.10829,2.85067
3093,-0.00071,-0.10829,2.85067
3094,-0.0007,-0.106703,2.85067
3095,-0.00069,-0.106703,2.85067
3096,-0.00068,-0.103529,2.85067
3097,-0.00067,-0.103529,2.85067
3098,-0.00066,-0.101942,2.85067
3099,-0.00065,-0.100355,2.85067
3100,-0.00064,-0.100355,2.85067
3101,-0.00063,-0.0987679,2.85067
3102,-0.00062,-0.0987679,2.85067
3103,-0.00061,-0.0971809,2.85067
3104,-0.0006,-0.0955938,2.85067
3105,-0.00059,-0.0955938,2.85067
3106,-0.00058,-0.0940068,2.85067
3107,-0.00057,-0.0940068,2.86737
3108,-0.00056,-0.0955938,2.83396
3109,-0.00055,-0.0971809,2.83396
3110,-0.00054,-0.0971809,2.83396
3111,-0.00053,-0.0971809,2.83396
3112,-0.00052,-0.0955938,2.83396
3113,-0.00051,-0.0924197,2.81726
3114,-0.0005,-0.0940068,2.81726
3115,-0.00049,-0.0908327,2.81726
3116,-0.00048,-0.0924197,2.81726
3117,-0.00047,-0.0908327,2.80056
3118,-0.00046,-0.0892456,2.80056
3119,-0.00045,-0.0860715,2.80056
3120,-0.00044,-0.0844845,2.78385
3121,-0.00043,-0.0828974,2.78385
3122,-0.00042,-0.0828974,2.78385
3123,-0.00041,-0.0813104,2.75044
3124,-0.0004,-0.0781363,2.75044
3125,-0.00039,-0.0781363,2.75044
3126,-0.00038,-0.0781363,2.71704
3127,-0.00037,-0.0765493,2.70033
3128,-0.00036,-0.0749622,2.70033
3129,-0.00035,-0.0717881,2.68363
3130,-0.00034,-0.0733752,2.63352
3131,-0.00033,-0.0702011,2.61681
3132,-0.00032,-0.0702011,2.58341
3133,-0.00031,-0.068614,2.55
3134,-0.0003,-0.0638529,2.5333
3135,-0.00029,-0.0622658,2.49989
3136,-0.00028,-0.0606788,2.44978
3137,-0.00027,-0.0590918,2.41637
3138,-0.00026,-0.0575047,2.34956
3139,-0.00025,-0.0575047,2.29944
3140,-0.00024,-0.0559177,2.24933
3141,-0.00023,-0.0527436,2.19922
3142,-0.00022,-0.0527436,2.1157
3143,-0.00021,-0.0511565,2.04889
3144,-0.0002,-0.0495695,1.98207
3145,-0.00019,-0.0479824,1.88185
3146,-0.00018,-0.0479824,1.81504
3147,-0.00017,-0.0463954,1.69811
3148,-0.00016,-0.0448083,1.58118
3149,-0.00015,-0.0416342,1.48096
3150,-0.00014,-0.0416342,1.36404
3151,-0.00013,-0.0384602,1.26381
3152,-0.00012,-0.0368731,1.14689
3153,-0.00011,-0.0352861,1.01326
3154,-0.0001,-0.033699,0.879627
3155,-9e-05,-0.033699,0.745998
3156,-8e-05,-0.032112,0.595664
3157,-7e-05,-0.032112,0.445331
3158,-6e-05,-0.0289379,0.294997
3159,-5e-05,-0.0273508,0.144664
3160,-4e-05,-0.0257638,-0.00566982
3161,-3e-05,-0.0257638,-0.172707
3162,-2e-05,-0.0241767,-0.323041
3163,-1e-05,-0.0225897,-0.473374
3164,0,-0.0210026,-0.623708
3165,1e-05,-0.0162415,-0.72393
3166,2e-05,-0.0146545,-0.890967
3167,3e-05,-0.0130674,-1.0413
3168,4e-05,-0.0114804,-1.14152
3169,5e-05,-0.0114804,-1.29186
3170,6e-05,-0.00989331,-1.42549
3171,7e-05,-0.00830627,-1.52571
3172,8e-05,-0.00513218,-1.62593
3173,9e-05,-0.00354513,-1.75956
3174,0.0001,-0.00354513,-1.82638
3175,0.00011,-0.00354513,-1.9266
3176,0.00012,-0.000371037,-2.02682
3177,0.00013,0.00121601,-2.09364
3178,0.00014,0.0043901,-2.16045
3179,0.00015,0.0043901,-2.24397
3180,0.00016,0.0043901,-2.31078
3181,0.00017,0.00756419,-2.36089
3182,0.00018,0.00915124,-2.41101
3183,0.00019,0.00915124,-2.47782
3184,0.0002,0.0107383,-2.51123
3185,0.00021,0.0107383,-2.56134
3186,0.00022,0.0107383,-2.59475
3187,0.00023,0.0139124,-2.61145
3188,0.00024,0.0154994,-2.64486
3189,0.00025,0.0170865,-2.64486
3190,0.00026,0.0170865,-2.69497
3191,0.00027,0.0154994,-2.72838
3192,0.00028,0.0186735,-2.74508
3193,0.00029,0.0202606,-2.76178
3194,0.0003,0.0186735,-2.77849
3195,0.00031,0.0218476,-2.8119
3196,0.00032,0.0218476,-2.8119
3197,0.00033,0.0234347,-2.8286
3198,0.00034,0.0234347,-2.8286
3199,0.00035,0.0281958,-2.86201
3200,0.00036,0.0297828,-2.8453
3201,0.00037,0.0297828,-2.86201
3202,0.00038,0.0313699,-2.86201
3203,0.00039,0.0313699,-2.86201
3204,0.0004,0.034544,-2.89541
3205,0.00041,0.036131,-2.87871
3206,0.00042,0.0377181,-2.87871
3207,0.00043,0.036131,-2.87871
3208,0.00044,0.0408922,-2.91212
3209,0.00045,0.0393051,-2.89541
3210,0.00046,0.0424792,-2.89541
3211,0.00047,0.0440663,-2.89541
3212,0.00048,0.0456533,-2.89541
3213,0.00049,0.0456533,-2.89541
3214,0.0005,0.0456533,-2.92882
3215,0.00051,0.0504144,-2.91212
3216,0.00052,0.0520015,-2.91212
3217,0.00053,0.0520015,-2.91212
3218,0.00054,0.0535885,-2.91212
3219,0.00055,0.0551756,-2.91212
3220,0.00056,0.0551756,-2.91212
3221,0.00057,0.0583497,-2.91212
3222,0.00058,0.0599367,-2.91212
3223,0.00059,0.0615238,-2.91212
3224,0.0006,0.0615238,-2.91212
3225,0.00061,0.0631108,-2.91212
3226,0.00062,0.0631108,-2.94552
3227,0.00063,0.0646979,-2.92882
3228,0.00064,0.0662849,-2.92882
3229,0.00065,0.0662849,-2.92882
3230,0.00066,0.069459,-2.92882
3231,0.00067,0.0726331,-2.91212
3232,0.00068,0.0726331,-2.92882
3233,0.00069,0.0726331,-2.94552
3234,0.0007,0.0758072,-2.91212
3235,0.00071,0.0773942,-2.92882
3236,0.00072,0.0773942,-2.92882
3237,0.00073,0.0805683,-2.92882
3238,0.00074,0.0805683,-2.92882
3239,0.00075,0.0805683,-2.94552
3240,0.00076,0.0837424,-2.91212
3241,0.00077,0.0821554,-2.94552
3242,0.00078,0.0853295,-2.92882
3243,0.00079,0.0853295,-2.92882
3244,0.0008,0.0869165,-2.92882
3245,0.00081,0.0869165,-2.92882
3246,0.00082,0.0900906,-2.94552
3247,0.00083,0.0916777,-2.91212
3248,0.00084,0.0916777,-2.92882
3249,0.00085,0.0948517,-2.94552
3250,0.00086,0.0948517,-2.91212
3251,0.00087,0.0980258,-2.94552
3252,0.00088,0.0980258,-2.92882
3253,0.00089,0.1012,-2.92882
3254,0.0009,0.102787,-2.92882
3255,0.00091,0.104374,-2.92882
3256,0.00092,0.105961,-2.92882
3257,0.00093,0.107548,-2.92882
3258,0.00094,0.107548,-2.92882
3259,0.00095,0.109135,-2.92882
3260,0.00096,0.112309,-2.92882
3261,0.00097,0.113896,-2.91212
3262,0.00098,0.115483,-2.92882
3263,0.00099,0.115483,-2.92882
3264,0.001,0.115483,-2.92882
3265,0.00101,0.120244,-2.92882
3266,0.00102,0.121832,-2.92882
3267,0.00103,0.123419,-2.92882
3268,0.00104,0.125006,-2.92882
3269,0.00105,0.126593,-2.94552
3270,0.00106,0.126593,-2.91212
3271,0.00107,0.12818,-2.94552
3272,0.00108,0.129767,-2.92882
3273,0.00109,0.131354,-2.92882
3274,0.0011,0.132941,-2.92882
3275,0.00111,0.132941,-2.94552
3276,0.00112,0.134528,-2.91212
3277,0.00113,0.136115,-2.92882
3278,0.00114,0.136115,-2.92882
3279,0.00115,0.140876,-2.92882
3280,0.00116,0.142463,-2.92882
3281,0.00117,0.142463,-2.92882
3282,0.00118,0.14405,-2.94552
3283,0.00119,0.145637,-2.91212
3284,0.0012,0.147224,-2.92882
3285,0.00121,0.147224,-2.92882
3286,0.00122,0.145637,-2.92882
3287,0.00123,0.145637,-2.94552
3288,0.00124,0.14405,-2.91212
3289,0.00125,0.142463,-2.91212
3290,0.00126,0.142463,-2.92882
3291,0.00127,0.140876,-2.92882
3292,0.00128,0.137702,-2.92882
3293,0.00129,0.136115,-2.92882
3294,0.0013,0.134528,-2.91212
3295,0.00131,0.134528,-2.94552
3296,0.00132,0.132941,-2.92882
3297,0.00133,0.131354,-2.92882
3298,0.00134,0.129767,-2.92882
3299,0.00135,0.12818,-2.92882
3300,0.00136,0.12818,-2.92882
3301,0.00137,0.126593,-2.92882
3302,0.00138,0.125006,-2.92882
3303,0.00139,0.123419,-2.92882
3304,0.0014,0.123419,-2.92882
3305,0.00141,0.121832,-2.92882
3306,0.00142,0.120244,-2.92882
3307,0.00143,0.115483,-2.92882
3308,0.00144,0.115483,-2.92882
3309,0.00145,0.115483,-2.92882
3310,0.00146,0.113896,-2.92882
3311,0.00147,0.112309,-2.92882
3312,0.00148,0.112309,-2.92882
3313,0.00149,0.110722,-2.94552
3314,0.0015,0.107548,-2.91212
3315,0.00151,0.109135,-2.94552
3316,0.00152,0.105961,-2.92882
3317,0.00153,0.102787,-2.92882
3318,0.00154,0.102787,-2.92882
3319,0.00155,0.102787,-2.92882
3320,0.00156,0.1012,-2.92882
3321,0.00157,0.0980258,-2.91212
3322,0.00158,0.0980258,-2.94552
3323,0.00159,0.0964388,-2.92882
3324,0.0016,0.0948517,-2.92882
3325,0.00161,0.0916777,-2.92882
3326,0.00162,0.0916777,-2.92882
3327,0.00163,0.0900906,-2.92882
3328,0.00164,0.0885036,-2.92882
3329,0.00165,0.0869165,-2.92882
3330,0.00166,0.0837424,-2.92882
3331,0.00167,0.0837424,-2.91212
3332,0.00168,0.0837424,-2.94552
3333,0.00169,0.0805683,-2.92882
3334,0.0017,0.0773942,-2.92882
3335,0.00171,0.0773942,-2.92882
3336,0.00172,0.0758072,-2.92882
3337,0.00173,0.0726331,-2.91212
3338,0.00174,0.0726331,-2.94552
3339,0.00175,0.0726331,-2.91212
3340,0.00176,0.069459,-2.91212
3341,0.00177,0.0662849,-2.92882
3342,0.00178,0.0662849,-2.92882
3343,0.00179,0.0646979,-2.92882
3344,0.0018,0.0615238,-2.92882
3345,0.00181,0.0631108,-2.92882
3346,0.00182,0.0615238,-2.91212
3347,0.00183,0.0583497,-2.91212
3348,0.00184,0.0583497,-2.91212
3349,0.00185,0.0567626,-2.91212
3350,0.00186,0.0551756,-2.91212
3351,0.00187,0.0535885,-2.91212
3352,0.00188,0.0535885,-2.91212
3353,0.00189,0.0504144,-2.91212
3354,0.0019,0.0504144,-2.91212
3355,0.00191,0.0472404,-2.91212
3356,0.00192,0.0472404,-2.92882
3357,0.00193,0.0472404,-2.89541
3358,0.00194,0.0440663,-2.89541
3359,0.00195,0.0456533,-2.89541
3360,0.00196,0.0440663,-2.89541
3361,0.00197,0.0408922,-2.89541
3362,0.00198,0.0424792,-2.89541
3363,0.00199,0.0393051,-2.87871
3364,0.002,0.0393051,-2.87871
3365,0.00201,0.0393051,-2.89541
3366,0.00202,0.0377181,-2.86201
3367,0.00203,0.036131,-2.86201
3368,0.00204,0.036131,-2.87871
3369,0.00205,0.0329569,-2.8453
3370,0.00206,0.034544,-2.8453
3371,0.00207,0.034544,-2.8286
3372,0.00208,0.0313699,-2.8286
3373,0.00209,0.0329569,-2.8286
3374,0.0021,0.0297828,-2.79519
3375,0.00211,0.0297828,-2.8119
3376,0.00212,0.0266088,-2.76178
3377,0.00213,0.0281958,-2.76178
3378,0.00214,0.0266088,-2.72838
3379,0.00215,0.0218476,-2.69497
3380,0.00216,0.0234347,-2.67827
3381,0.00217,0.0202606,-2.64486
3382,0.00218,0.0186735,-2.64486
3383,0.00219,0.0154994,-2.59475
3384,0.0022,0.0154994,-2.56134
3385,0.00221,0.0139124,-2.52793
3386,0.00222,0.0139124,-2.49452
3387,0.00223,0.0123253,-2.41101
3388,0.00224,0.0107383,-2.3776
3389,0.00225,0.00756419,-2.32749
3390,0.00226,0.00597715,-2.26067
3391,0.00227,0.00597715,-2.19386
3392,0.00228,0.00121601,-2.12704
3393,0.00229,-0.00195808,-2.06023
3394,0.0023,-0.00195808,-1.96001
3395,0.00231,-0.00354513,-1.87649
3396,0.00232,-0.00513218,-1.79297
3397,0.00233,-0.00830627,-1.67604
3398,0.00234,-0.00830627,-1.57582
3399,0.00235,-0.00989331,-1.4756
3400,0.00236,-0.0130674,-1.34197
3401,0.00237,-0.0130674,-1.20834
3402,0.00238,-0.0146545,-1.09141
3403,0.00239,-0.0162415,-0.957782
3404,0.0024,-0.0178285,-0.824152
3405,0.00241,-0.0178285,-0.690522
3406,0.00242,-0.0225897,-0.556893
3407,0.00243,-0.0241767,-0.373152
3408,0.00244,-0.0241767,-0.222818
3409,0.00245,-0.0257638,-0.0891884
3410,0.00246,-0.0257638,0.0945525
3411,0.00247,-0.0273508,0.244886
3412,0.00248,-0.0305249,0.378516
3413,0.00249,-0.0305249,0.528849
3414,0.0025,-0.032112,0.662479
3415,0.00251,-0.032112,0.812813
3416,0.00252,-0.033699,0.963146
3417,0.00253,-0.0352861,1.08007
3418,0.00254,-0.0352861,1.2137
3419,0.00255,-0.0384602,1.31392
3420,0.00256,-0.0384602,1.46426
3421,0.00257,-0.0384602,1.54778
3422,0.00258,-0.0400472,1.648
3423,0.00259,-0.0400472,1.76492
3424,0.0026,-0.0448083,1.84844
3425,0.00261,-0.0448083,1.93196
3426,0.00262,-0.0448083,2.01548
3427,0.00263,-0.0448083,2.0823
3428,0.00264,-0.0479824,2.14911
3429,0.00265,-0.0463954,2.23263
3430,0.00266,-0.0495695,2.28274
3431,0.00267,-0.0495695,2.33285
3432,0.00268,-0.0511565,2.38296
3433,0.00269,-0.0511565,2.41637
3434,0.0027,-0.0527436,2.48318
3435,0.00271,-0.0495695,2.5333
3436,0.00272,-0.0527436,2.5667
3437,0.00273,-0.0559177,2.58341
3438,0.00274,-0.0559177,2.60011
3439,0.00275,-0.0575047,2.61681
3440,0.00276,-0.0590918,2.66693
3441,0.00277,-0.0606788,2.66693
3442,0.00278,-0.0606788,2.70033
3443,0.00279,-0.0606788,2.71704
3444,0.0028,-0.0638529,2.75044
3445,0.00281,-0.067027,2.75044
3446,0.00282,-0.067027,2.75044
3447,0.00283,-0.068614,2.76715
3448,0.00284,-0.068614,2.76715
3449,0.00285,-0.0717881,2.80056
3450,0.00286,-0.0717881,2.80056
3451,0.00287,-0.0733752,2.80056
3452,0.00288,-0.0733752,2.80056
3453,0.00289,-0.0765493,2.83396
3454,0.0029,-0.0781363,2.81726
3455,0.00291,-0.0781363,2.81726
3456,0.00292,-0.0797234,2.81726
3457,0.00293,-0.0797234,2.83396
3458,0.00294,-0.0828974,2.83396
3459,0.00295,-0.0828974,2.83396
3460,0.00296,-0.0844845,2.83396
3461,0.00297,-0.0892456,2.83396
3462,0.00298,-0.0860715,2.83396
3463,0.00299,-0.0908327,2.83396
3464,0.003,-0.0924197,2.86737
3465,0.00301,-0.0924197,2.85067
3466,0.00302,-0.0924197,2.85067
3467,0.00303,-0.0955938,2.85067
3468,0.00304,-0.0971809,2.85067
3469,0.00305,-0.0987679,2.85067
